chip_id,archetype,archetype_confidence,region,imagery_layer,grid_id,detector,source_run,source_pred_id,bbox_geo_wkt,preview_path,added_date,notes,training_eligible
johannesburg_G0816_v3c_p0020,roof_shadow_dark_fixture,A2,johannesburg,geid_2024_02,G0816,v3c,cls_pv_thermal_v2,0020,"POLYGON ((28.039969950914383 -26.203791350126277, 28.039969950914383 -26.20373770594596, 28.039931058883667 -26.20373770594596, 28.039931058883667 -26.203791350126277, 28.039969950914383 -26.203791350126277))",previews/roof_shadow_dark_fixture/johannesburg_G0816_v3c_p0020.png,2026-05-13,,false
johannesburg_G0816_v3c_p0022,skylight_roof_window,A2,johannesburg,geid_2024_02,G0816,v3c,cls_pv_thermal_v2,0022,"POLYGON ((28.038151413202286 -26.20457589626313, 28.038151413202286 -26.204538345336907, 28.038111180067062 -26.204538345336907, 28.038111180067062 -26.20457589626313, 28.038151413202286 -26.20457589626313))",previews/skylight_roof_window/johannesburg_G0816_v3c_p0022.png,2026-05-13,,false
johannesburg_G0816_v3c_p0023,skylight_roof_window,A2,johannesburg,geid_2024_02,G0816,v3c,cls_pv_thermal_v2,0023,"POLYGON ((28.03820103406906 -26.204954087734222, 28.03820103406906 -26.20486959815025, 28.038154095411304 -26.20486959815025, 28.038154095411304 -26.204954087734222, 28.03820103406906 -26.204954087734222))",previews/skylight_roof_window/johannesburg_G0816_v3c_p0023.png,2026-05-13,,false
johannesburg_G0816_v3c_p0024,skylight_roof_window,A2,johannesburg,geid_2024_02,G0816,v3c,cls_pv_thermal_v2,0024,"POLYGON ((28.04273396730423 -26.203588843345646, 28.04273396730423 -26.20351776480674, 28.042548894882202 -26.20351776480674, 28.042548894882202 -26.203588843345646, 28.04273396730423 -26.203588843345646))",previews/skylight_roof_window/johannesburg_G0816_v3c_p0024.png,2026-05-13,,false
johannesburg_G0816_v3c_p0025,skylight_roof_window,A2,johannesburg,geid_2024_02,G0816,v3c,cls_pv_thermal_v2,0025,"POLYGON ((28.04239735007286 -26.20361968874931, 28.04239735007286 -26.203549951314923, 28.04226726293564 -26.203549951314923, 28.04226726293564 -26.20361968874931, 28.04239735007286 -26.20361968874931))",previews/skylight_roof_window/johannesburg_G0816_v3c_p0025.png,2026-05-13,,false
johannesburg_G0816_v3c_p0026,corrugated_metal_roof,A2,johannesburg,geid_2024_02,G0816,v3c,cls_pv_thermal_v2,0026,"POLYGON ((28.040868490934376 -26.20507478713989, 28.040868490934376 -26.20498225092887, 28.04075315594673 -26.20498225092887, 28.04075315594673 -26.20507478713989, 28.040868490934376 -26.20507478713989))",previews/corrugated_metal_roof/johannesburg_G0816_v3c_p0026.png,2026-05-13,,false
johannesburg_G0816_v3c_p0032,ground_road_marking,A2,johannesburg,geid_2024_02,G0816,v3c,cls_pv_thermal_v2,0032,"POLYGON ((28.032847344875336 -26.207386851310734, 28.032847344875336 -26.207302361726757, 28.03270518779755 -26.207302361726757, 28.03270518779755 -26.207386851310734, 28.032847344875336 -26.207386851310734))",previews/ground_road_marking/johannesburg_G0816_v3c_p0032.png,2026-05-13,,false
johannesburg_G0816_v3c_p0033,ground_road_marking,A2,johannesburg,geid_2024_02,G0816,v3c,cls_pv_thermal_v2,0033,"POLYGON ((28.032884895801544 -26.207730174064636, 28.032884895801544 -26.207432448863983, 28.032769560813904 -26.207432448863983, 28.032769560813904 -26.207730174064636, 28.032884895801544 -26.207730174064636))",previews/ground_road_marking/johannesburg_G0816_v3c_p0033.png,2026-05-13,,false
johannesburg_G0816_v3c_p0034,hvac_rooftop_equipment,A2,johannesburg,geid_2024_02,G0816,v3c,cls_pv_thermal_v2,0034,"POLYGON ((28.035872876644138 -26.205721199512485, 28.035872876644138 -26.205605864524834, 28.035820573568344 -26.205605864524834, 28.035820573568344 -26.205721199512485, 28.035872876644138 -26.205721199512485))",previews/hvac_rooftop_equipment/johannesburg_G0816_v3c_p0034.png,2026-05-13,,false
johannesburg_G0816_v3c_p0037,skylight_roof_window,A2,johannesburg,geid_2024_02,G0816,v3c,cls_pv_thermal_v2,0037,"POLYGON ((28.039774149656296 -26.2075786292553, 28.039774149656296 -26.20720714330673, 28.03937718272209 -26.20720714330673, 28.03937718272209 -26.2075786292553, 28.039774149656296 -26.2075786292553))",previews/skylight_roof_window/johannesburg_G0816_v3c_p0037.png,2026-05-13,,false
johannesburg_G0816_v3c_p0038,skylight_roof_window,A2,johannesburg,geid_2024_02,G0816,v3c,cls_pv_thermal_v2,0038,"POLYGON ((28.039534091949466 -26.207601428031925, 28.039534091949466 -26.20751291513443, 28.039417415857315 -26.20751291513443, 28.039417415857315 -26.207601428031925, 28.039534091949466 -26.207601428031925))",previews/skylight_roof_window/johannesburg_G0816_v3c_p0038.png,2026-05-13,,false
johannesburg_G0816_v3c_p0040,skylight_roof_window,A2,johannesburg,geid_2024_02,G0816,v3c,cls_pv_thermal_v2,0040,"POLYGON ((28.04125875234604 -26.205455660820007, 28.04125875234604 -26.205411404371254, 28.04115280508995 -26.205411404371254, 28.04115280508995 -26.205455660820007, 28.04125875234604 -26.205455660820007))",previews/skylight_roof_window/johannesburg_G0816_v3c_p0040.png,2026-05-13,,false
johannesburg_G0816_v3c_p0041,skylight_roof_window,A2,johannesburg,geid_2024_02,G0816,v3c,cls_pv_thermal_v2,0041,"POLYGON ((28.042269945144653 -26.20733454823495, 28.042269945144653 -26.207062304019928, 28.042100965976715 -26.207062304019928, 28.042100965976715 -26.20733454823495, 28.042269945144653 -26.20733454823495))",previews/skylight_roof_window/johannesburg_G0816_v3c_p0041.png,2026-05-13,,false
johannesburg_G0816_v3c_p0044,corrugated_metal_roof,A2,johannesburg,geid_2024_02,G0816,v3c,cls_pv_thermal_v2,0044,"POLYGON ((28.0339577794075 -26.20892375707627, 28.0339577794075 -26.2087333202362, 28.0338317155838 -26.2087333202362, 28.0338317155838 -26.20892375707627, 28.0339577794075 -26.20892375707627))",previews/corrugated_metal_roof/johannesburg_G0816_v3c_p0044.png,2026-05-13,,false
johannesburg_G0816_v3c_p0045,other_unknown,A2,johannesburg,geid_2024_02,G0816,v3c,cls_pv_thermal_v2,0045,"POLYGON ((28.034333288669586 -26.210436522960663, 28.034333288669586 -26.210393607616425, 28.034314513206482 -26.210393607616425, 28.034314513206482 -26.210436522960663, 28.034333288669586 -26.210436522960663))",previews/other_unknown/johannesburg_G0816_v3c_p0045.png,2026-05-13,,false
johannesburg_G0816_v3c_p0048,hvac_rooftop_equipment,A2,johannesburg,geid_2024_02,G0816,v3c,cls_pv_thermal_v2,0048,"POLYGON ((28.038412928581238 -26.208996176719662, 28.038412928581238 -26.208957284688942, 28.038383424282074 -26.208957284688942, 28.038383424282074 -26.208996176719662, 28.038412928581238 -26.208996176719662))",previews/hvac_rooftop_equipment/johannesburg_G0816_v3c_p0048.png,2026-05-13,,false
johannesburg_G0816_v3c_p0049,pergola_carport_shadow,A2,johannesburg,geid_2024_02,G0816,v3c,cls_pv_thermal_v2,0049,"POLYGON ((28.038365989923477 -26.20941862463951, 28.038365989923477 -26.20921209454536, 28.03808704018593 -26.20921209454536, 28.03808704018593 -26.20941862463951, 28.038365989923477 -26.20941862463951))",previews/pergola_carport_shadow/johannesburg_G0816_v3c_p0049.png,2026-05-13,,false
johannesburg_G0816_v3c_p0057,skylight_roof_window,A2,johannesburg,geid_2024_02,G0816,v3c,cls_pv_thermal_v2,0057,"POLYGON ((28.041298985481262 -26.208723932504657, 28.041298985481262 -26.208658218383786, 28.041186332702637 -26.208658218383786, 28.041186332702637 -26.208723932504657, 28.041298985481262 -26.208723932504657))",previews/skylight_roof_window/johannesburg_G0816_v3c_p0057.png,2026-05-13,,false
johannesburg_G0816_v3c_p0073,ground_road_marking,A2,johannesburg,geid_2024_02,G0816,v3c,cls_pv_thermal_v2,0073,"POLYGON ((28.036057949066162 -26.210616230964664, 28.036057949066162 -26.210439205169674, 28.035831302404404 -26.210439205169674, 28.035831302404404 -26.210616230964664, 28.036057949066162 -26.210616230964664))",previews/ground_road_marking/johannesburg_G0816_v3c_p0073.png,2026-05-13,,false
johannesburg_G0817_v3c_p0000,skylight_roof_window,A2,johannesburg,geid_2024_02,G0817,v3c,cls_pv_thermal_v2,0000,"POLYGON ((28.042732626199722 -26.20358750224114, 28.042732626199722 -26.20351508259773, 28.042548894882202 -26.20351508259773, 28.042548894882202 -26.20358750224114, 28.042732626199722 -26.20358750224114))",previews/skylight_roof_window/johannesburg_G0817_v3c_p0000.png,2026-05-13,,false
johannesburg_G0817_v3c_p0001,skylight_roof_window,A2,johannesburg,geid_2024_02,G0817,v3c,cls_pv_thermal_v2,0001,"POLYGON ((28.04239735007286 -26.20362102985382, 28.04239735007286 -26.20355129241943, 28.04226323962212 -26.20355129241943, 28.04226323962212 -26.20362102985382, 28.04239735007286 -26.20362102985382))",previews/skylight_roof_window/johannesburg_G0817_v3c_p0001.png,2026-05-13,,false
johannesburg_G0817_v3c_p0024,skylight_roof_window,A2,johannesburg,geid_2024_02,G0817,v3c,cls_pv_thermal_v2,0024,"POLYGON ((28.050780594348907 -26.204810589551922, 28.050780594348907 -26.204752922058102, 28.0506893992424 -26.204752922058102, 28.0506893992424 -26.204810589551922, 28.050780594348907 -26.204810589551922))",previews/skylight_roof_window/johannesburg_G0817_v3c_p0024.png,2026-05-13,,false
johannesburg_G0817_v3c_p0025,pergola_carport_shadow,A2,johannesburg,geid_2024_02,G0817,v3c,cls_pv_thermal_v2,0025,"POLYGON ((28.045917749404907 -26.205212920904156, 28.045917749404907 -26.205171346664425, 28.045870810747147 -26.205171346664425, 28.045870810747147 -26.205212920904156, 28.045917749404907 -26.205212920904156))",previews/pergola_carport_shadow/johannesburg_G0817_v3c_p0025.png,2026-05-13,,false
johannesburg_G0817_v3c_p0027,skylight_roof_window,A2,johannesburg,geid_2024_02,G0817,v3c,cls_pv_thermal_v2,0027,"POLYGON ((28.045499324798584 -26.2054181098938, 28.045499324798584 -26.205257177352905, 28.045146614313126 -26.205257177352905, 28.045146614313126 -26.2054181098938, 28.045499324798584 -26.2054181098938))",previews/skylight_roof_window/johannesburg_G0817_v3c_p0027.png,2026-05-13,,false
johannesburg_G0817_v3c_p0028,skylight_roof_window,A2,johannesburg,geid_2024_02,G0817,v3c,cls_pv_thermal_v2,0028,"POLYGON ((28.04688334465027 -26.20590627193451, 28.04688334465027 -26.20586201548576, 28.04684042930603 -26.20586201548576, 28.04684042930603 -26.20590627193451, 28.04688334465027 -26.20590627193451))",previews/skylight_roof_window/johannesburg_G0817_v3c_p0028.png,2026-05-13,,false
johannesburg_G0817_v3c_p0029,roof_shadow_dark_fixture,A2,johannesburg,geid_2024_02,G0817,v3c,cls_pv_thermal_v2,0029,"POLYGON ((28.046954423189163 -26.205993443727497, 28.046954423189163 -26.205946505069726, 28.046910166740417 -26.205946505069726, 28.046910166740417 -26.205993443727497, 28.046954423189163 -26.205993443727497))",previews/roof_shadow_dark_fixture/johannesburg_G0817_v3c_p0029.png,2026-05-13,,false
johannesburg_G0817_v3c_p0042,corrugated_metal_roof,A2,johannesburg,geid_2024_02,G0817,v3c,cls_pv_thermal_v2,0042,"POLYGON ((28.04806351661682 -26.207596063613895, 28.04806351661682 -26.20744854211807, 28.04790124297142 -26.20744854211807, 28.04790124297142 -26.207596063613895, 28.04806351661682 -26.207596063613895))",previews/corrugated_metal_roof/johannesburg_G0817_v3c_p0042.png,2026-05-13,,false
johannesburg_G0817_v3c_p0044,skylight_roof_window,A2,johannesburg,geid_2024_02,G0817,v3c,cls_pv_thermal_v2,0044,"POLYGON ((28.050325959920883 -26.206883937120438, 28.050325959920883 -26.20676860213279, 28.05030584335327 -26.20676860213279, 28.05030584335327 -26.206883937120438, 28.050325959920883 -26.206883937120438))",previews/skylight_roof_window/johannesburg_G0817_v3c_p0044.png,2026-05-13,,false
johannesburg_G0817_v3c_p0047,skylight_roof_window,A2,johannesburg,geid_2024_02,G0817,v3c,cls_pv_thermal_v2,0047,"POLYGON ((28.044793903827667 -26.20914101600647, 28.044793903827667 -26.20909139513969, 28.044705390930176 -26.20909139513969, 28.044705390930176 -26.20914101600647, 28.044793903827667 -26.20914101600647))",previews/skylight_roof_window/johannesburg_G0817_v3c_p0047.png,2026-05-13,,false
johannesburg_G0817_v3c_p0057,corrugated_metal_roof,A2,johannesburg,geid_2024_02,G0817,v3c,cls_pv_thermal_v2,0057,"POLYGON ((28.047619611024857 -26.2093985080719, 28.047619611024857 -26.20934352278709, 28.04747611284256 -26.20934352278709, 28.04747611284256 -26.2093985080719, 28.047619611024857 -26.2093985080719))",previews/corrugated_metal_roof/johannesburg_G0817_v3c_p0057.png,2026-05-13,,false
johannesburg_G0817_v3c_p0058,corrugated_metal_roof,A2,johannesburg,geid_2024_02,G0817,v3c,cls_pv_thermal_v2,0058,"POLYGON ((28.045823872089386 -26.209708303213123, 28.045823872089386 -26.209617108106606, 28.045602589845657 -26.209617108106606, 28.045602589845657 -26.209708303213123, 28.045823872089386 -26.209708303213123))",previews/corrugated_metal_roof/johannesburg_G0817_v3c_p0058.png,2026-05-13,,false
johannesburg_G0818_v3c_p0000,hvac_rooftop_equipment,A2,johannesburg,geid_2024_02,G0818,v3c,cls_pv_thermal_v2,0000,"POLYGON ((28.053749799728397 -26.2025186419487, 28.053749799728397 -26.202392578124996, 28.05342122912407 -26.202392578124996, 28.05342122912407 -26.2025186419487, 28.053749799728397 -26.2025186419487))",previews/hvac_rooftop_equipment/johannesburg_G0818_v3c_p0000.png,2026-05-13,,false
johannesburg_G0818_v3c_p0013,corrugated_metal_roof,A2,johannesburg,geid_2024_02,G0818,v3c,cls_pv_thermal_v2,0013,"POLYGON ((28.059171885252 -26.20507478713989, 28.059171885252 -26.20493799448013, 28.05908203125 -26.20493799448013, 28.05908203125 -26.20507478713989, 28.059171885252 -26.20507478713989))",previews/corrugated_metal_roof/johannesburg_G0818_v3c_p0013.png,2026-05-13,,false
johannesburg_G0818_v3c_p0014,roof_shadow_dark_fixture,A2,johannesburg,geid_2024_02,G0818,v3c,cls_pv_thermal_v2,0014,"POLYGON ((28.061270713806152 -26.203642487525943, 28.061270713806152 -26.20360627770424, 28.061204999685287 -26.20360627770424, 28.061204999685287 -26.203642487525943, 28.061270713806152 -26.203642487525943))",previews/roof_shadow_dark_fixture/johannesburg_G0818_v3c_p0014.png,2026-05-13,,false
johannesburg_G0818_v3c_p0021,corrugated_metal_roof,A2,johannesburg,geid_2024_02,G0818,v3c,cls_pv_thermal_v2,0021,"POLYGON ((28.05723398923874 -26.205907613039017, 28.05723398923874 -26.205844581127163, 28.057142794132233 -26.205844581127163, 28.057142794132233 -26.205907613039017, 28.05723398923874 -26.205907613039017))",previews/corrugated_metal_roof/johannesburg_G0818_v3c_p0021.png,2026-05-13,,false
johannesburg_G0818_v3c_p0029,corrugated_metal_roof,A2,johannesburg,geid_2024_02,G0818,v3c,cls_pv_thermal_v2,0029,"POLYGON ((28.06238517165184 -26.20635285973549, 28.06238517165184 -26.206313967704777, 28.062308728694916 -26.206313967704777, 28.062308728694916 -26.20635285973549, 28.06238517165184 -26.20635285973549))",previews/corrugated_metal_roof/johannesburg_G0818_v3c_p0029.png,2026-05-13,,false
johannesburg_G0818_v3c_p0032,other_unknown,A2,johannesburg,geid_2024_02,G0818,v3c,cls_pv_thermal_v2,0032,"POLYGON ((28.061422258615494 -26.207594722509384, 28.061422258615494 -26.207551807165135, 28.06140884757042 -26.207551807165135, 28.06140884757042 -26.207594722509384, 28.061422258615494 -26.207594722509384))",previews/other_unknown/johannesburg_G0818_v3c_p0032.png,2026-05-13,,false
johannesburg_G0818_v3c_p0037,corrugated_metal_roof,A2,johannesburg,geid_2024_02,G0818,v3c,cls_pv_thermal_v2,0037,"POLYGON ((28.054856210947037 -26.208518743515015, 28.054856210947037 -26.20833501219749, 28.054659068584442 -26.20833501219749, 28.054659068584442 -26.208518743515015, 28.054856210947037 -26.208518743515015))",previews/corrugated_metal_roof/johannesburg_G0818_v3c_p0037.png,2026-05-13,,false
johannesburg_G0818_v3c_p0049,ground_road_marking,A2,johannesburg,geid_2024_02,G0818,v3c,cls_pv_thermal_v2,0049,"POLYGON ((28.061545640230182 -26.20918795466423, 28.061545640230182 -26.209088712930676, 28.061505407094955 -26.209088712930676, 28.061505407094955 -26.20918795466423, 28.061545640230182 -26.20918795466423))",previews/ground_road_marking/johannesburg_G0818_v3c_p0049.png,2026-05-13,,false
johannesburg_G0853_v3c_p0003,skylight_roof_window,A2,johannesburg,geid_2024_02,G0853,v3c,cls_pv_thermal_v2,0003,"POLYGON ((28.021156936883926 -26.194809973239906, 28.021156936883926 -26.19477376341819, 28.02108585834503 -26.19477376341819, 28.02108585834503 -26.194809973239906, 28.021156936883926 -26.194809973239906))",previews/skylight_roof_window/johannesburg_G0853_v3c_p0003.png,2026-05-13,,false
johannesburg_G0853_v3c_p0004,skylight_roof_window,A2,johannesburg,geid_2024_02,G0853,v3c,cls_pv_thermal_v2,0004,"POLYGON ((28.02189990878105 -26.196084022521976, 28.02189990878105 -26.19601428508758, 28.02184224128723 -26.19601428508758, 28.02184224128723 -26.196084022521976, 28.02189990878105 -26.196084022521976))",previews/skylight_roof_window/johannesburg_G0853_v3c_p0004.png,2026-05-13,,false
johannesburg_G0853_v3c_p0005,skylight_roof_window,A2,johannesburg,geid_2024_02,G0853,v3c,cls_pv_thermal_v2,0005,"POLYGON ((28.021909296512604 -26.196148395538334, 28.021909296512604 -26.19609609246253, 28.0218543112278 -26.19609609246253, 28.0218543112278 -26.196148395538334, 28.021909296512604 -26.196148395538334))",previews/skylight_roof_window/johannesburg_G0853_v3c_p0005.png,2026-05-13,,false
johannesburg_G0853_v3c_p0011,other_unknown,A2,johannesburg,geid_2024_02,G0853,v3c,cls_pv_thermal_v2,0011,"POLYGON ((28.018953502178192 -26.198557019233707, 28.018953502178192 -26.198512762784947, 28.018890470266342 -26.198512762784947, 28.018890470266342 -26.198557019233707, 28.018953502178192 -26.198557019233707))",previews/other_unknown/johannesburg_G0853_v3c_p0011.png,2026-05-13,,false
johannesburg_G0853_v3c_p0012,corrugated_metal_roof,A2,johannesburg,geid_2024_02,G0853,v3c,cls_pv_thermal_v2,0012,"POLYGON ((28.018138110637665 -26.19873672723771, 28.018138110637665 -26.198679059743874, 28.018056303262714 -26.198679059743874, 28.018056303262714 -26.19873672723771, 28.018138110637665 -26.19873672723771))",previews/corrugated_metal_roof/johannesburg_G0853_v3c_p0012.png,2026-05-13,,false
johannesburg_G0853_v3c_p0013,skylight_roof_window,A2,johannesburg,geid_2024_02,G0853,v3c,cls_pv_thermal_v2,0013,"POLYGON ((28.021922707557678 -26.196246296167384, 28.021922707557678 -26.196176558732976, 28.021866381168365 -26.196176558732976, 28.021866381168365 -26.196246296167384, 28.021922707557678 -26.196246296167384))",previews/skylight_roof_window/johannesburg_G0853_v3c_p0013.png,2026-05-13,,false
johannesburg_G0853_v3c_p0014,skylight_roof_window,A2,johannesburg,geid_2024_02,G0853,v3c,cls_pv_thermal_v2,0014,"POLYGON ((28.021934777498245 -26.19632676243782, 28.021934777498245 -26.19625970721244, 28.021877110004425 -26.19625970721244, 28.021877110004425 -26.19632676243782, 28.021934777498245 -26.19632676243782))",previews/skylight_roof_window/johannesburg_G0853_v3c_p0014.png,2026-05-13,,false
