chip_filename,split,label,subtype,grid_id,detector,source_bucket
jhbcbd_v3c_G0774_p0041__actually_pv_mislabeled.png,val,pv,actually_pv_mislabeled,G0774,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0774_p0043__actually_pv_mislabeled.png,val,pv,actually_pv_mislabeled,G0774,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0774_p0047__roof_shadow_dark_fixture.png,val,non_pv,roof_shadow_dark_fixture,G0774,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0774_p0058__actually_pv_mislabeled.png,val,pv,actually_pv_mislabeled,G0774,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0774_p0059__actually_pv_mislabeled.png,val,pv,actually_pv_mislabeled,G0774,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0774_p0060__actually_pv_mislabeled.png,val,pv,actually_pv_mislabeled,G0774,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0774_p0086__actually_pv_mislabeled.png,val,pv,actually_pv_mislabeled,G0774,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0774_p0090__actually_pv_mislabeled.png,val,pv,actually_pv_mislabeled,G0774,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0774_p0099__actually_pv_mislabeled.png,val,pv,actually_pv_mislabeled,G0774,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0774_p0100__actually_pv_mislabeled.png,val,pv,actually_pv_mislabeled,G0774,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0774_p0113__hvac_rooftop_equipment.png,val,non_pv,hvac_rooftop_equipment,G0774,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0774_p0116__actually_pv_mislabeled.png,val,pv,actually_pv_mislabeled,G0774,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0774_p0117__actually_pv_mislabeled.png,val,pv,actually_pv_mislabeled,G0774,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0774_p0119__actually_pv_mislabeled.png,val,pv,actually_pv_mislabeled,G0774,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0774_p0120__roof_shadow_dark_fixture.png,val,non_pv,roof_shadow_dark_fixture,G0774,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0774_p0123__actually_pv_mislabeled.png,val,pv,actually_pv_mislabeled,G0774,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0814_p0003__actually_pv_mislabeled.png,val,pv,actually_pv_mislabeled,G0814,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0814_p0005__corrugated_metal_roof.png,val,non_pv,corrugated_metal_roof,G0814,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0814_p0009__pergola_carport_shadow.png,val,non_pv,pergola_carport_shadow,G0814,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0814_p0011__hvac_rooftop_equipment.png,val,non_pv,hvac_rooftop_equipment,G0814,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0814_p0013__pergola_carport_shadow.png,val,non_pv,pergola_carport_shadow,G0814,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0814_p0014__pergola_carport_shadow.png,val,non_pv,pergola_carport_shadow,G0814,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0814_p0015__pergola_carport_shadow.png,val,non_pv,pergola_carport_shadow,G0814,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0814_p0016__skylight_roof_window.png,val,non_pv,skylight_roof_window,G0814,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0814_p0017__actually_pv_mislabeled.png,val,pv,actually_pv_mislabeled,G0814,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0814_p0018__actually_pv_mislabeled.png,val,pv,actually_pv_mislabeled,G0814,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0814_p0019__actually_pv_mislabeled.png,val,pv,actually_pv_mislabeled,G0814,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0814_p0021__pergola_carport_shadow.png,val,non_pv,pergola_carport_shadow,G0814,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0814_p0023__actually_pv_mislabeled.png,val,pv,actually_pv_mislabeled,G0814,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0814_p0026__skylight_roof_window.png,val,non_pv,skylight_roof_window,G0814,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0814_p0037__pergola_carport_shadow.png,val,non_pv,pergola_carport_shadow,G0814,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0814_p0047__pergola_carport_shadow.png,val,non_pv,pergola_carport_shadow,G0814,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0814_p0052__other_unknown.png,val,non_pv,other_unknown,G0814,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0814_p0061__solar_thermal_water_heater.png,val,non_pv,solar_thermal_water_heater,G0814,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0814_p0074__corrugated_metal_roof.png,val,non_pv,corrugated_metal_roof,G0814,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0814_p0077__skylight_roof_window.png,val,non_pv,skylight_roof_window,G0814,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0814_p0081__ground_road_marking.png,val,non_pv,ground_road_marking,G0814,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0854_p0007__hvac_rooftop_equipment.png,val,non_pv,hvac_rooftop_equipment,G0854,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0854_p0015__skylight_roof_window.png,val,non_pv,skylight_roof_window,G0854,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0854_p0017__skylight_roof_window.png,val,non_pv,skylight_roof_window,G0854,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0854_p0018__corrugated_metal_roof.png,val,non_pv,corrugated_metal_roof,G0854,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0854_p0019__corrugated_metal_roof.png,val,non_pv,corrugated_metal_roof,G0854,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0854_p0021__corrugated_metal_roof.png,val,non_pv,corrugated_metal_roof,G0854,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0854_p0022__corrugated_metal_roof.png,val,non_pv,corrugated_metal_roof,G0854,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0854_p0023__other_unknown.png,val,non_pv,other_unknown,G0854,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0854_p0024__actually_pv_mislabeled.png,val,pv,actually_pv_mislabeled,G0854,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0854_p0034__actually_pv_mislabeled.png,val,pv,actually_pv_mislabeled,G0854,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0889_p0000__pergola_carport_shadow.png,val,non_pv,pergola_carport_shadow,G0889,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0889_p0004__actually_pv_mislabeled.png,val,pv,actually_pv_mislabeled,G0889,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0889_p0005__roof_shadow_dark_fixture.png,val,non_pv,roof_shadow_dark_fixture,G0889,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0889_p0013__actually_pv_mislabeled.png,val,pv,actually_pv_mislabeled,G0889,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0889_p0014__solar_thermal_water_heater.png,val,non_pv,solar_thermal_water_heater,G0889,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0889_p0015__pergola_carport_shadow.png,val,non_pv,pergola_carport_shadow,G0889,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0889_p0016__skylight_roof_window.png,val,non_pv,skylight_roof_window,G0889,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0889_p0017__skylight_roof_window.png,val,non_pv,skylight_roof_window,G0889,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0889_p0018__skylight_roof_window.png,val,non_pv,skylight_roof_window,G0889,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0889_p0027__other_unknown.png,val,non_pv,other_unknown,G0889,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0889_p0031__hvac_rooftop_equipment.png,val,non_pv,hvac_rooftop_equipment,G0889,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0889_p0033__roof_shadow_dark_fixture.png,val,non_pv,roof_shadow_dark_fixture,G0889,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0889_p0034__pergola_carport_shadow.png,val,non_pv,pergola_carport_shadow,G0889,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0889_p0043__ground_road_marking.png,val,non_pv,ground_road_marking,G0889,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0889_p0046__skylight_roof_window.png,val,non_pv,skylight_roof_window,G0889,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0889_p0048__skylight_roof_window.png,val,non_pv,skylight_roof_window,G0889,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0889_p0049__other_unknown.png,val,non_pv,other_unknown,G0889,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0889_p0050__other_unknown.png,val,non_pv,other_unknown,G0889,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0889_p0052__skylight_roof_window.png,val,non_pv,skylight_roof_window,G0889,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0889_p0059__skylight_roof_window.png,val,non_pv,skylight_roof_window,G0889,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0889_p0062__ground_road_marking.png,val,non_pv,ground_road_marking,G0889,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0889_p0076__actually_pv_mislabeled.png,val,pv,actually_pv_mislabeled,G0889,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0890_p0007__ground_road_marking.png,val,non_pv,ground_road_marking,G0890,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0890_p0009__ground_road_marking.png,val,non_pv,ground_road_marking,G0890,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0890_p0010__roof_shadow_dark_fixture.png,val,non_pv,roof_shadow_dark_fixture,G0890,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0890_p0015__skylight_roof_window.png,val,non_pv,skylight_roof_window,G0890,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0890_p0016__pergola_carport_shadow.png,val,non_pv,pergola_carport_shadow,G0890,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0890_p0017__pergola_carport_shadow.png,val,non_pv,pergola_carport_shadow,G0890,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0890_p0018__pergola_carport_shadow.png,val,non_pv,pergola_carport_shadow,G0890,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0890_p0020__corrugated_metal_roof.png,val,non_pv,corrugated_metal_roof,G0890,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0890_p0041__pergola_carport_shadow.png,val,non_pv,pergola_carport_shadow,G0890,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0890_p0064__roof_shadow_dark_fixture.png,val,non_pv,roof_shadow_dark_fixture,G0890,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0890_p0067__corrugated_metal_roof.png,val,non_pv,corrugated_metal_roof,G0890,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0890_p0068__corrugated_metal_roof.png,val,non_pv,corrugated_metal_roof,G0890,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0890_p0069__ground_road_marking.png,val,non_pv,ground_road_marking,G0890,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0890_p0072__roof_shadow_dark_fixture.png,val,non_pv,roof_shadow_dark_fixture,G0890,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0890_p0073__hvac_rooftop_equipment.png,val,non_pv,hvac_rooftop_equipment,G0890,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0890_p0076__roof_shadow_dark_fixture.png,val,non_pv,roof_shadow_dark_fixture,G0890,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0892_p0007__actually_pv_mislabeled.png,val,pv,actually_pv_mislabeled,G0892,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0892_p0019__skylight_roof_window.png,val,non_pv,skylight_roof_window,G0892,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0892_p0020__skylight_roof_window.png,val,non_pv,skylight_roof_window,G0892,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0892_p0021__skylight_roof_window.png,val,non_pv,skylight_roof_window,G0892,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0892_p0022__skylight_roof_window.png,val,non_pv,skylight_roof_window,G0892,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0892_p0023__ground_road_marking.png,val,non_pv,ground_road_marking,G0892,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0892_p0024__solar_thermal_water_heater.png,val,non_pv,solar_thermal_water_heater,G0892,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0892_p0025__corrugated_metal_roof.png,val,non_pv,corrugated_metal_roof,G0892,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0924_p0003__actually_pv_mislabeled.png,val,pv,actually_pv_mislabeled,G0924,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0924_p0010__skylight_roof_window.png,val,non_pv,skylight_roof_window,G0924,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0924_p0014__actually_pv_mislabeled.png,val,pv,actually_pv_mislabeled,G0924,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0924_p0020__solar_thermal_water_heater.png,val,non_pv,solar_thermal_water_heater,G0924,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0924_p0032__solar_thermal_water_heater.png,val,non_pv,solar_thermal_water_heater,G0924,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0924_p0052__other_unknown.png,val,non_pv,other_unknown,G0924,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0924_p0053__hvac_rooftop_equipment.png,val,non_pv,hvac_rooftop_equipment,G0924,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0924_p0055__skylight_roof_window.png,val,non_pv,skylight_roof_window,G0924,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0924_p0065__actually_pv_mislabeled.png,val,pv,actually_pv_mislabeled,G0924,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0924_p0080__pergola_carport_shadow.png,val,non_pv,pergola_carport_shadow,G0924,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v3c_G0924_p0095__skylight_roof_window.png,val,non_pv,skylight_roof_window,G0924,v3c,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0774_p0008__actually_pv_mislabeled.png,val,pv,actually_pv_mislabeled,G0774,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0774_p0013__corrugated_metal_roof.png,val,non_pv,corrugated_metal_roof,G0774,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0774_p0014__skylight_roof_window.png,val,non_pv,skylight_roof_window,G0774,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0774_p0015__skylight_roof_window.png,val,non_pv,skylight_roof_window,G0774,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0774_p0016__skylight_roof_window.png,val,non_pv,skylight_roof_window,G0774,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0774_p0018__skylight_roof_window.png,val,non_pv,skylight_roof_window,G0774,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0774_p0019__skylight_roof_window.png,val,non_pv,skylight_roof_window,G0774,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0774_p0020__skylight_roof_window.png,val,non_pv,skylight_roof_window,G0774,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0774_p0022__skylight_roof_window.png,val,non_pv,skylight_roof_window,G0774,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0774_p0023__skylight_roof_window.png,val,non_pv,skylight_roof_window,G0774,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0774_p0024__actually_pv_mislabeled.png,val,pv,actually_pv_mislabeled,G0774,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0774_p0026__actually_pv_mislabeled.png,val,pv,actually_pv_mislabeled,G0774,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0774_p0027__actually_pv_mislabeled.png,val,pv,actually_pv_mislabeled,G0774,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0774_p0028__corrugated_metal_roof.png,val,non_pv,corrugated_metal_roof,G0774,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0774_p0033__skylight_roof_window.png,val,non_pv,skylight_roof_window,G0774,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0774_p0035__skylight_roof_window.png,val,non_pv,skylight_roof_window,G0774,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0774_p0043__actually_pv_mislabeled.png,val,pv,actually_pv_mislabeled,G0774,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0774_p0044__actually_pv_mislabeled.png,val,pv,actually_pv_mislabeled,G0774,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0774_p0049__roof_shadow_dark_fixture.png,val,non_pv,roof_shadow_dark_fixture,G0774,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0774_p0056__actually_pv_mislabeled.png,val,pv,actually_pv_mislabeled,G0774,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0774_p0057__actually_pv_mislabeled.png,val,pv,actually_pv_mislabeled,G0774,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0774_p0058__actually_pv_mislabeled.png,val,pv,actually_pv_mislabeled,G0774,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0774_p0079__actually_pv_mislabeled.png,val,pv,actually_pv_mislabeled,G0774,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0774_p0080__actually_pv_mislabeled.png,val,pv,actually_pv_mislabeled,G0774,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0774_p0083__actually_pv_mislabeled.png,val,pv,actually_pv_mislabeled,G0774,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0774_p0084__actually_pv_mislabeled.png,val,pv,actually_pv_mislabeled,G0774,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0774_p0101__hvac_rooftop_equipment.png,val,non_pv,hvac_rooftop_equipment,G0774,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0774_p0109__actually_pv_mislabeled.png,val,pv,actually_pv_mislabeled,G0774,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0774_p0110__actually_pv_mislabeled.png,val,pv,actually_pv_mislabeled,G0774,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0774_p0111__roof_shadow_dark_fixture.png,val,non_pv,roof_shadow_dark_fixture,G0774,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0774_p0118__actually_pv_mislabeled.png,val,pv,actually_pv_mislabeled,G0774,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0814_p0006__actually_pv_mislabeled.png,val,pv,actually_pv_mislabeled,G0814,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0814_p0010__corrugated_metal_roof.png,val,non_pv,corrugated_metal_roof,G0814,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0814_p0017__pergola_carport_shadow.png,val,non_pv,pergola_carport_shadow,G0814,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0814_p0019__hvac_rooftop_equipment.png,val,non_pv,hvac_rooftop_equipment,G0814,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0814_p0021__pergola_carport_shadow.png,val,non_pv,pergola_carport_shadow,G0814,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0814_p0026__pergola_carport_shadow.png,val,non_pv,pergola_carport_shadow,G0814,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0814_p0027__pergola_carport_shadow.png,val,non_pv,pergola_carport_shadow,G0814,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0814_p0028__skylight_roof_window.png,val,non_pv,skylight_roof_window,G0814,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0814_p0029__actually_pv_mislabeled.png,val,pv,actually_pv_mislabeled,G0814,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0814_p0030__actually_pv_mislabeled.png,val,pv,actually_pv_mislabeled,G0814,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0814_p0031__actually_pv_mislabeled.png,val,pv,actually_pv_mislabeled,G0814,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0814_p0032__pergola_carport_shadow.png,val,non_pv,pergola_carport_shadow,G0814,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0814_p0036__actually_pv_mislabeled.png,val,pv,actually_pv_mislabeled,G0814,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0814_p0043__skylight_roof_window.png,val,non_pv,skylight_roof_window,G0814,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0814_p0059__pergola_carport_shadow.png,val,non_pv,pergola_carport_shadow,G0814,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0814_p0072__pergola_carport_shadow.png,val,non_pv,pergola_carport_shadow,G0814,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0814_p0077__other_unknown.png,val,non_pv,other_unknown,G0814,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0814_p0089__solar_thermal_water_heater.png,val,non_pv,solar_thermal_water_heater,G0814,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0814_p0109__corrugated_metal_roof.png,val,non_pv,corrugated_metal_roof,G0814,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0814_p0113__skylight_roof_window.png,val,non_pv,skylight_roof_window,G0814,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0814_p0117__ground_road_marking.png,val,non_pv,ground_road_marking,G0814,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0854_p0006__hvac_rooftop_equipment.png,val,non_pv,hvac_rooftop_equipment,G0854,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0854_p0020__skylight_roof_window.png,val,non_pv,skylight_roof_window,G0854,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0854_p0031__skylight_roof_window.png,val,non_pv,skylight_roof_window,G0854,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0854_p0032__corrugated_metal_roof.png,val,non_pv,corrugated_metal_roof,G0854,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0854_p0033__corrugated_metal_roof.png,val,non_pv,corrugated_metal_roof,G0854,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0854_p0038__corrugated_metal_roof.png,val,non_pv,corrugated_metal_roof,G0854,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0854_p0049__corrugated_metal_roof.png,val,non_pv,corrugated_metal_roof,G0854,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0854_p0053__other_unknown.png,val,non_pv,other_unknown,G0854,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0854_p0056__actually_pv_mislabeled.png,val,pv,actually_pv_mislabeled,G0854,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0854_p0065__actually_pv_mislabeled.png,val,pv,actually_pv_mislabeled,G0854,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0889_p0002__pergola_carport_shadow.png,val,non_pv,pergola_carport_shadow,G0889,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0889_p0003__actually_pv_mislabeled.png,val,pv,actually_pv_mislabeled,G0889,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0889_p0004__roof_shadow_dark_fixture.png,val,non_pv,roof_shadow_dark_fixture,G0889,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
jhbcbd_v4_2_G0889_p0013__actually_pv_mislabeled.png,val,pv,actually_pv_mislabeled,G0889,v4_2,johannesburg:v3c_sam_mask_geid_2024_02
