chip_id,grid_id,detector,pred_idx,label,iou_to_gt,area_m2,source_detector,chip_path,split,dup_group_id,dup_size,is_canonical
v3c_G0774_p0055,G0774,v3c,55,pv,0.2257,908.173,both,chips/pv/v3c_G0774_p0055.png,,,1,True
v4_2_G0774_p0074,G0774,v4_2,74,pv,0.3908,53.737,both,chips/pv/v4_2_G0774_p0074.png,,,1,True
v3c_G0773_p0015,G0773,v3c,15,nonpv,0.0313,178.25,v3c,chips/nonpv/v3c_G0773_p0015.png,,g00052,2,True
v3c_G0774_p0056,G0774,v3c,56,pv,0.7308,62.992,both,chips/pv/v3c_G0774_p0056.png,,,1,True
v4_2_G0772_p0061,G0772,v4_2,61,nonpv,0.0,6.229,v4_2,chips/nonpv/v4_2_G0772_p0061.png,,,1,True
v3c_G0773_p0016,G0773,v3c,16,nonpv,0.0665,378.453,v3c,chips/nonpv/v3c_G0773_p0016.png,,g00053,2,True
v4_2_G0774_p0075,G0774,v4_2,75,pv,0.683,560.955,both,chips/pv/v4_2_G0774_p0075.png,,,1,True
v4_2_G0774_p0076,G0774,v4_2,76,pv,0.3433,39.228,both,chips/pv/v4_2_G0774_p0076.png,,,1,True
v3c_G0773_p0017,G0773,v3c,17,nonpv,0.0294,167.244,v3c,chips/nonpv/v3c_G0773_p0017.png,,g00054,2,True
v4_2_G0772_p0063,G0772,v4_2,63,nonpv,0.0,43.029,both,chips/nonpv/v4_2_G0772_p0063.png,,,1,True
v3c_G0774_p0061,G0774,v3c,61,pv,0.8492,340.657,both,chips/pv/v3c_G0774_p0061.png,,,1,True
v3c_G0774_p0062,G0774,v3c,62,pv,0.217,43.706,v3c,chips/pv/v3c_G0774_p0062.png,,,1,True
v3c_G0773_p0018,G0773,v3c,18,nonpv,0.0315,179.006,v3c,chips/nonpv/v3c_G0773_p0018.png,,,1,True
v4_2_G0774_p0078,G0774,v4_2,78,pv,0.3802,1618.134,both,chips/pv/v4_2_G0774_p0078.png,,,1,True
v4_2_G0772_p0064,G0772,v4_2,64,nonpv,0.0,16.778,v4_2,chips/nonpv/v4_2_G0772_p0064.png,,,1,True
v3c_G0773_p0019,G0773,v3c,19,nonpv,0.0264,149.988,v3c,chips/nonpv/v3c_G0773_p0019.png,,g00056,2,True
v3c_G0774_p0063,G0774,v3c,63,pv,0.8089,20.48,both,chips/pv/v3c_G0774_p0063.png,,,1,True
v4_2_G0772_p0066,G0772,v4_2,66,nonpv,0.0,27.007,v4_2,chips/nonpv/v4_2_G0772_p0066.png,,,1,True
v4_2_G0774_p0081,G0774,v4_2,81,pv,0.8999,526.989,both,chips/pv/v4_2_G0774_p0081.png,,,1,True
v4_2_G0772_p0070,G0772,v4_2,70,nonpv,0.0,31.087,both,chips/nonpv/v4_2_G0772_p0070.png,,,1,True
v3c_G0773_p0020,G0773,v3c,20,nonpv,0.0309,175.802,v3c,chips/nonpv/v3c_G0773_p0020.png,,,1,True
v4_2_G0774_p0082,G0774,v4_2,82,pv,0.9773,41.557,both,chips/pv/v4_2_G0774_p0082.png,,,1,True
v3c_G0774_p0064,G0774,v3c,64,pv,0.8149,17.554,both,chips/pv/v3c_G0774_p0064.png,,,1,True
v3c_G0773_p0021,G0773,v3c,21,nonpv,0.0306,173.931,v3c,chips/nonpv/v3c_G0773_p0021.png,,,1,True
v4_2_G0772_p0075,G0772,v4_2,75,nonpv,0.0,128.906,v4_2,chips/nonpv/v4_2_G0772_p0075.png,,,1,True
v4_2_G0774_p0088,G0774,v4_2,88,pv,0.1252,51.428,both,chips/pv/v4_2_G0774_p0088.png,,,1,True
v3c_G0774_p0065,G0774,v3c,65,pv,0.507,46.154,v3c,chips/pv/v3c_G0774_p0065.png,,,1,True
v3c_G0774_p0066,G0774,v3c,66,pv,0.8761,1039.658,both,chips/pv/v3c_G0774_p0066.png,,,1,True
v4_2_G0774_p0089,G0774,v4_2,89,pv,0.2304,1322.66,both,chips/pv/v4_2_G0774_p0089.png,,,1,True
v4_2_G0772_p0076,G0772,v4_2,76,nonpv,0.0,580.022,v4_2,chips/nonpv/v4_2_G0772_p0076.png,,,1,True
v3c_G0773_p0022,G0773,v3c,22,nonpv,0.0639,363.903,v3c,chips/nonpv/v3c_G0773_p0022.png,,g00059,2,True
v4_2_G0774_p0093,G0774,v4_2,93,pv,0.2125,18.788,both,chips/pv/v4_2_G0774_p0093.png,,,1,True
v4_2_G0772_p0077,G0772,v4_2,77,nonpv,0.0131,2302.691,v4_2,chips/nonpv/v4_2_G0772_p0077.png,,,1,True
v3c_G0773_p0023,G0773,v3c,23,nonpv,0.0571,326.983,v3c,chips/nonpv/v3c_G0773_p0023.png,,g00060,2,True
v3c_G0774_p0067,G0774,v3c,67,pv,0.8536,22.251,both,chips/pv/v3c_G0774_p0067.png,,,1,True
v3c_G0774_p0068,G0774,v3c,68,pv,0.9225,221.954,both,chips/pv/v3c_G0774_p0068.png,,,1,True
v3c_G0773_p0024,G0773,v3c,24,nonpv,0.0,57.001,both,chips/nonpv/v3c_G0773_p0024.png,,g00061,2,True
v4_2_G0772_p0078,G0772,v4_2,78,nonpv,0.0,158.28,v4_2,chips/nonpv/v4_2_G0772_p0078.png,,,1,True
v4_2_G0774_p0094,G0774,v4_2,94,pv,0.4994,76.306,both,chips/pv/v4_2_G0774_p0094.png,,,1,True
v4_2_G0774_p0095,G0774,v4_2,95,pv,0.4357,48.841,both,chips/pv/v4_2_G0774_p0095.png,,,1,True
v4_2_G0772_p0079,G0772,v4_2,79,nonpv,0.0,5.991,v4_2,chips/nonpv/v4_2_G0772_p0079.png,,,1,True
v3c_G0774_p0069,G0774,v3c,69,pv,0.3804,1260.673,both,chips/pv/v3c_G0774_p0069.png,,,1,True
v3c_G0773_p0025,G0773,v3c,25,nonpv,0.0,20.221,both,chips/nonpv/v3c_G0773_p0025.png,,,1,True
v3c_G0773_p0026,G0773,v3c,26,nonpv,0.0,9.971,v3c,chips/nonpv/v3c_G0773_p0026.png,,,1,True
v3c_G0774_p0070,G0774,v3c,70,pv,0.2174,65.758,both,chips/pv/v3c_G0774_p0070.png,,,1,True
v4_2_G0772_p0080,G0772,v4_2,80,nonpv,0.0,29.157,both,chips/nonpv/v4_2_G0772_p0080.png,,,1,True
v4_2_G0774_p0096,G0774,v4_2,96,pv,0.6701,170.107,both,chips/pv/v4_2_G0774_p0096.png,,,1,True
v3c_G0773_p0027,G0773,v3c,27,nonpv,0.0,19.882,both,chips/nonpv/v3c_G0773_p0027.png,,,1,True
v4_2_G0772_p0081,G0772,v4_2,81,nonpv,0.0,36.719,v4_2,chips/nonpv/v4_2_G0772_p0081.png,,,1,True
v4_2_G0774_p0097,G0774,v4_2,97,pv,0.6814,114.758,both,chips/pv/v4_2_G0774_p0097.png,,,1,True
v3c_G0774_p0072,G0774,v3c,72,pv,0.7995,336.453,both,chips/pv/v3c_G0774_p0072.png,,,1,True
v3c_G0773_p0028,G0773,v3c,28,nonpv,0.0,117.362,v3c,chips/nonpv/v3c_G0773_p0028.png,,,1,True
v4_2_G0774_p0098,G0774,v4_2,98,pv,0.3344,338.383,both,chips/pv/v4_2_G0774_p0098.png,,,1,True
v4_2_G0772_p0082,G0772,v4_2,82,nonpv,0.0,52.382,v4_2,chips/nonpv/v4_2_G0772_p0082.png,,,1,True
v3c_G0774_p0074,G0774,v3c,74,pv,0.7484,1632.811,both,chips/pv/v3c_G0774_p0074.png,,,1,True
v3c_G0774_p0075,G0774,v3c,75,pv,0.8262,52.304,both,chips/pv/v3c_G0774_p0075.png,,,1,True
v3c_G0773_p0029,G0773,v3c,29,nonpv,0.0,39.226,v3c,chips/nonpv/v3c_G0773_p0029.png,,,1,True
v4_2_G0774_p0106,G0774,v4_2,106,pv,0.2751,180.393,both,chips/pv/v4_2_G0774_p0106.png,,,1,True
v4_2_G0772_p0083,G0772,v4_2,83,nonpv,0.0,318.172,v4_2,chips/nonpv/v4_2_G0772_p0083.png,,,1,True
v4_2_G0772_p0084,G0772,v4_2,84,nonpv,0.0,9.433,v4_2,chips/nonpv/v4_2_G0772_p0084.png,,,1,True
v4_2_G0774_p0107,G0774,v4_2,107,pv,0.705,90.119,both,chips/pv/v4_2_G0774_p0107.png,,,1,True
v3c_G0774_p0008,G0774,v3c,8,nonpv,0.0,144.158,both,chips/nonpv/v3c_G0774_p0008.png,,g00042,2,True
v3c_G0774_p0076,G0774,v3c,76,pv,0.6775,201.633,both,chips/pv/v3c_G0774_p0076.png,,,1,True
v3c_G0774_p0010,G0774,v3c,10,nonpv,0.0,736.958,both,chips/nonpv/v3c_G0774_p0010.png,,,1,True
v4_2_G0774_p0115,G0774,v4_2,115,pv,0.3857,1022.901,both,chips/pv/v4_2_G0774_p0115.png,,,1,True
v4_2_G0772_p0086,G0772,v4_2,86,nonpv,0.0,26.23,v4_2,chips/nonpv/v4_2_G0772_p0086.png,,,1,True
v3c_G0774_p0077,G0774,v3c,77,pv,0.4123,24.918,both,chips/pv/v3c_G0774_p0077.png,,,1,True
v4_2_G0774_p0117,G0774,v4_2,117,pv,0.8365,224.513,both,chips/pv/v4_2_G0774_p0117.png,,,1,True
v3c_G0774_p0011,G0774,v3c,11,nonpv,0.0,19.644,both,chips/nonpv/v3c_G0774_p0011.png,,,1,True
v3c_G0774_p0078,G0774,v3c,78,pv,0.7163,470.099,both,chips/pv/v3c_G0774_p0078.png,,,1,True
v4_2_G0772_p0087,G0772,v4_2,87,nonpv,0.0,10.11,v4_2,chips/nonpv/v4_2_G0772_p0087.png,,,1,True
v3c_G0774_p0079,G0774,v3c,79,pv,0.4038,47.627,both,chips/pv/v3c_G0774_p0079.png,,,1,True
v4_2_G0772_p0089,G0772,v4_2,89,nonpv,0.0,5.314,v4_2,chips/nonpv/v4_2_G0772_p0089.png,,,1,True
v4_2_G0774_p0120,G0774,v4_2,120,pv,0.4872,64.422,both,chips/pv/v4_2_G0774_p0120.png,,,1,True
v3c_G0774_p0012,G0774,v3c,12,nonpv,0.0,18.729,both,chips/nonpv/v3c_G0774_p0012.png,,,1,True
v4_2_G0774_p0121,G0774,v4_2,121,pv,0.4052,22.151,both,chips/pv/v4_2_G0774_p0121.png,,,1,True
v3c_G0774_p0082,G0774,v3c,82,pv,0.4682,521.937,both,chips/pv/v3c_G0774_p0082.png,,,1,True
v3c_G0774_p0013,G0774,v3c,13,nonpv,0.0,19.644,both,chips/nonpv/v3c_G0774_p0013.png,,,1,True
v4_2_G0772_p0090,G0772,v4_2,90,nonpv,0.0,583.841,v4_2,chips/nonpv/v4_2_G0772_p0090.png,,,1,True
v3c_G0774_p0083,G0774,v3c,83,pv,0.6713,343.665,both,chips/pv/v3c_G0774_p0083.png,,,1,True
v4_2_G0775_p0000,G0775,v4_2,0,pv,0.6591,26.452,both,chips/pv/v4_2_G0775_p0000.png,,,1,True
v4_2_G0772_p0091,G0772,v4_2,91,nonpv,0.0,6.408,v4_2,chips/nonpv/v4_2_G0772_p0091.png,,,1,True
v3c_G0774_p0014,G0774,v3c,14,nonpv,0.0,18.211,both,chips/nonpv/v3c_G0774_p0014.png,,,1,True
v4_2_G0772_p0092,G0772,v4_2,92,nonpv,0.0,607.286,v4_2,chips/nonpv/v4_2_G0772_p0092.png,,,1,True
v3c_G0774_p0015,G0774,v3c,15,nonpv,0.0,19.127,both,chips/nonpv/v3c_G0774_p0015.png,,,1,True
v3c_G0774_p0091,G0774,v3c,91,pv,0.8765,461.926,both,chips/pv/v3c_G0774_p0091.png,,,1,True
v4_2_G0775_p0013,G0775,v4_2,13,pv,0.7652,25.397,both,chips/pv/v4_2_G0775_p0013.png,,,1,True
v3c_G0774_p0016,G0774,v3c,16,nonpv,0.0,19.704,both,chips/nonpv/v3c_G0774_p0016.png,,,1,True
v4_2_G0772_p0093,G0772,v4_2,93,nonpv,0.0,608.777,v4_2,chips/nonpv/v4_2_G0772_p0093.png,,,1,True
v3c_G0774_p0094,G0774,v3c,94,pv,0.9388,39.049,both,chips/pv/v3c_G0774_p0094.png,,,1,True
v4_2_G0775_p0024,G0775,v4_2,24,pv,0.3483,68.009,v4_2,chips/pv/v4_2_G0775_p0024.png,,,1,True
v3c_G0774_p0017,G0774,v3c,17,nonpv,0.0,20.6,both,chips/nonpv/v3c_G0774_p0017.png,,,1,True
v3c_G0774_p0102,G0774,v3c,102,pv,0.1253,51.508,both,chips/pv/v3c_G0774_p0102.png,,,1,True
v4_2_G0773_p0000,G0773,v4_2,0,nonpv,0.0,605.736,v4_2,chips/nonpv/v4_2_G0773_p0000.png,,,1,True
v4_2_G0775_p0027,G0775,v4_2,27,pv,0.1706,824.777,both,chips/pv/v4_2_G0775_p0027.png,,,1,True
v3c_G0774_p0104,G0774,v3c,104,pv,0.3464,784.915,both,chips/pv/v3c_G0774_p0104.png,,,1,True
v4_2_G0775_p0029,G0775,v4_2,29,pv,0.6072,14.848,both,chips/pv/v4_2_G0775_p0029.png,,,1,True
v3c_G0774_p0018,G0774,v3c,18,nonpv,0.0,16.619,both,chips/nonpv/v3c_G0774_p0018.png,,,1,True
v4_2_G0773_p0001,G0773,v4_2,1,nonpv,0.0,21.117,v4_2,chips/nonpv/v4_2_G0773_p0001.png,,,1,True
v4_2_G0773_p0002,G0773,v4_2,2,nonpv,0.0,37.338,v4_2,chips/nonpv/v4_2_G0773_p0002.png,,,1,True
v3c_G0774_p0019,G0774,v3c,19,nonpv,0.0,2393.589,both,chips/nonpv/v3c_G0774_p0019.png,,,1,True
v4_2_G0775_p0030,G0775,v4_2,30,pv,0.1007,304.896,both,chips/pv/v4_2_G0775_p0030.png,,,1,True
v3c_G0774_p0107,G0774,v3c,107,pv,0.2198,16.798,both,chips/pv/v3c_G0774_p0107.png,,,1,True
v4_2_G0775_p0035,G0775,v4_2,35,pv,0.635,10.688,both,chips/pv/v4_2_G0775_p0035.png,,,1,True
v4_2_G0773_p0007,G0773,v4_2,7,nonpv,0.0,591.976,both,chips/nonpv/v4_2_G0773_p0007.png,,g00078,2,True
v3c_G0774_p0108,G0774,v3c,108,pv,0.4691,59.927,both,chips/pv/v3c_G0774_p0108.png,,,1,True
v3c_G0774_p0020,G0774,v3c,20,nonpv,0.0,21.038,both,chips/nonpv/v3c_G0774_p0020.png,,g00078,2,False
v3c_G0774_p0021,G0774,v3c,21,nonpv,0.0,8.439,both,chips/nonpv/v3c_G0774_p0021.png,,,1,True
v3c_G0774_p0109,G0774,v3c,109,pv,0.5149,36.442,both,chips/pv/v3c_G0774_p0109.png,,,1,True
v4_2_G0773_p0008,G0773,v4_2,8,nonpv,0.0738,424.808,both,chips/nonpv/v4_2_G0773_p0008.png,,g00079,2,False
v4_2_G0775_p0036,G0775,v4_2,36,pv,0.5439,12.479,both,chips/pv/v4_2_G0775_p0036.png,,,1,True
v3c_G0774_p0110,G0774,v3c,110,pv,0.6851,166.007,both,chips/pv/v3c_G0774_p0110.png,,,1,True
v4_2_G0775_p0050,G0775,v4_2,50,pv,0.9616,43.01,both,chips/pv/v4_2_G0775_p0050.png,,,1,True
v3c_G0774_p0022,G0774,v3c,22,nonpv,0.0,123.022,both,chips/nonpv/v3c_G0774_p0022.png,,,1,True
v4_2_G0773_p0009,G0773,v4_2,9,nonpv,0.0,149.529,both,chips/nonpv/v4_2_G0773_p0009.png,,g00040,2,False
v4_2_G0773_p0010,G0773,v4_2,10,nonpv,0.0,249.519,v4_2,chips/nonpv/v4_2_G0773_p0010.png,,,1,True
v3c_G0774_p0025,G0774,v3c,25,nonpv,0.0,19.027,both,chips/nonpv/v3c_G0774_p0025.png,,,1,True
v3c_G0774_p0111,G0774,v3c,111,pv,0.8495,91.094,both,chips/pv/v3c_G0774_p0111.png,,,1,True
v4_2_G0775_p0052,G0775,v4_2,52,pv,0.3246,98.44,both,chips/pv/v4_2_G0775_p0052.png,,,1,True
v3c_G0774_p0026,G0774,v3c,26,nonpv,0.0,19.286,both,chips/nonpv/v3c_G0774_p0026.png,,,1,True
v4_2_G0773_p0011,G0773,v4_2,11,nonpv,0.0,6.548,v4_2,chips/nonpv/v4_2_G0773_p0011.png,,g00043,2,False
v3c_G0774_p0112,G0774,v3c,112,pv,0.3798,297.921,both,chips/pv/v3c_G0774_p0112.png,,,1,True
v4_2_G0775_p0054,G0775,v4_2,54,pv,0.6598,137.428,both,chips/pv/v4_2_G0775_p0054.png,,,1,True
v3c_G0774_p0027,G0774,v3c,27,nonpv,0.0854,106.123,v3c,chips/nonpv/v3c_G0774_p0027.png,,,1,True
v3c_G0774_p0114,G0774,v3c,114,pv,0.3047,162.879,both,chips/pv/v3c_G0774_p0114.png,,,1,True
v4_2_G0773_p0012,G0773,v4_2,12,nonpv,0.0,6.568,both,chips/nonpv/v4_2_G0773_p0012.png,,g00048,2,False
v4_2_G0775_p0060,G0775,v4_2,60,pv,0.944,11.305,v4_2,chips/pv/v4_2_G0775_p0060.png,,,1,True
v3c_G0774_p0115,G0774,v3c,115,pv,0.7889,79.61,both,chips/pv/v3c_G0774_p0115.png,,,1,True
v4_2_G0775_p0061,G0775,v4_2,61,pv,0.7796,19.126,v4_2,chips/pv/v4_2_G0775_p0061.png,,,1,True
v3c_G0774_p0030,G0774,v3c,30,nonpv,0.0,185.734,both,chips/nonpv/v3c_G0774_p0030.png,,g00043,2,False
v4_2_G0773_p0013,G0773,v4_2,13,nonpv,0.0,118.121,v4_2,chips/nonpv/v4_2_G0773_p0013.png,,,1,True
v3c_G0774_p0121,G0774,v3c,121,pv,0.4278,881.08,both,chips/pv/v3c_G0774_p0121.png,,,1,True
v4_2_G0773_p0014,G0773,v4_2,14,nonpv,0.0,288.746,v4_2,chips/nonpv/v4_2_G0773_p0014.png,,g00049,2,True
v4_2_G0775_p0062,G0775,v4_2,62,pv,0.8555,48.622,both,chips/pv/v4_2_G0775_p0062.png,,,1,True
v3c_G0774_p0032,G0774,v3c,32,nonpv,0.0,152.576,both,chips/nonpv/v3c_G0774_p0032.png,,g00049,2,False
v3c_G0774_p0034,G0774,v3c,34,nonpv,0.0,137.827,both,chips/nonpv/v3c_G0774_p0034.png,,g00053,2,False
v4_2_G0775_p0063,G0775,v4_2,63,pv,0.264,1704.773,both,chips/pv/v4_2_G0775_p0063.png,,,1,True
v4_2_G0773_p0016,G0773,v4_2,16,nonpv,0.0,192.26,v4_2,chips/nonpv/v4_2_G0773_p0016.png,,,1,True
v3c_G0774_p0122,G0774,v3c,122,pv,0.8723,182.063,both,chips/pv/v3c_G0774_p0122.png,,,1,True
v4_2_G0775_p0065,G0775,v4_2,65,pv,0.223,204.439,both,chips/pv/v4_2_G0775_p0065.png,,,1,True
v3c_G0774_p0124,G0774,v3c,124,pv,0.6378,49.158,both,chips/pv/v3c_G0774_p0124.png,,,1,True
v3c_G0774_p0036,G0774,v3c,36,nonpv,0.0,138.703,both,chips/nonpv/v3c_G0774_p0036.png,,g00052,2,False
v4_2_G0773_p0018,G0773,v4_2,18,nonpv,0.0,60.742,both,chips/nonpv/v4_2_G0773_p0018.png,,,1,True
v4_2_G0773_p0019,G0773,v4_2,19,nonpv,0.0,22.947,both,chips/nonpv/v4_2_G0773_p0019.png,,,1,True
v3c_G0774_p0125,G0774,v3c,125,pv,0.6046,14.847,both,chips/pv/v3c_G0774_p0125.png,,,1,True
v3c_G0774_p0037,G0774,v3c,37,nonpv,0.0,126.403,both,chips/nonpv/v3c_G0774_p0037.png,,g00054,2,False
v4_2_G0775_p0069,G0775,v4_2,69,pv,0.1984,119.156,both,chips/pv/v4_2_G0775_p0069.png,,,1,True
v4_2_G0775_p0070,G0775,v4_2,70,pv,0.2724,139.178,both,chips/pv/v4_2_G0775_p0070.png,,,1,True
v3c_G0774_p0038,G0774,v3c,38,nonpv,0.0,98.997,both,chips/nonpv/v3c_G0774_p0038.png,,g00056,2,False
v3c_G0775_p0000,G0775,v3c,0,pv,0.8829,19.705,both,chips/pv/v3c_G0775_p0000.png,,,1,True
v4_2_G0773_p0020,G0773,v4_2,20,nonpv,0.0,5.115,v4_2,chips/nonpv/v4_2_G0773_p0020.png,,,1,True
v4_2_G0773_p0021,G0773,v4_2,21,nonpv,0.0,20.897,both,chips/nonpv/v4_2_G0773_p0021.png,,,1,True
v3c_G0774_p0040,G0774,v3c,40,nonpv,0.0,96.33,both,chips/nonpv/v3c_G0774_p0040.png,,g00059,2,False
v4_2_G0775_p0071,G0775,v4_2,71,pv,0.1911,124.152,both,chips/pv/v4_2_G0775_p0071.png,,,1,True
v3c_G0775_p0006,G0775,v3c,6,pv,0.8233,21.516,both,chips/pv/v3c_G0775_p0006.png,,,1,True
v4_2_G0773_p0022,G0773,v4_2,22,nonpv,0.0,9.672,v4_2,chips/nonpv/v4_2_G0773_p0022.png,,,1,True
v4_2_G0775_p0073,G0775,v4_2,73,pv,0.8303,50.711,both,chips/pv/v4_2_G0775_p0073.png,,,1,True
v3c_G0775_p0012,G0775,v3c,12,pv,0.9555,76.369,both,chips/pv/v3c_G0775_p0012.png,,,1,True
v3c_G0774_p0041,G0774,v3c,41,nonpv,0.0,118.959,both,chips/nonpv/v3c_G0774_p0041.png,,,1,True
v3c_G0774_p0043,G0774,v3c,43,nonpv,0.0,90.538,both,chips/nonpv/v3c_G0774_p0043.png,,g00060,2,False
v3c_G0775_p0013,G0775,v3c,13,pv,0.9348,145.872,both,chips/pv/v3c_G0775_p0013.png,,,1,True
v4_2_G0774_p0007,G0774,v4_2,7,nonpv,0.0,32.86,v4_2,chips/nonpv/v4_2_G0774_p0007.png,,,1,True
v4_2_G0775_p0074,G0775,v4_2,74,pv,0.9059,43.347,both,chips/pv/v4_2_G0775_p0074.png,,,1,True
v3c_G0775_p0014,G0775,v3c,14,pv,0.8798,72.727,both,chips/pv/v3c_G0775_p0014.png,,,1,True
v4_2_G0775_p0075,G0775,v4_2,75,pv,0.954,43.228,both,chips/pv/v4_2_G0775_p0075.png,,,1,True
v3c_G0774_p0047,G0774,v3c,47,nonpv,0.0,89.044,both,chips/nonpv/v3c_G0774_p0047.png,,,1,True
v4_2_G0774_p0008,G0774,v4_2,8,nonpv,0.0,571.575,both,chips/nonpv/v4_2_G0774_p0008.png,,g00078,2,False
v4_2_G0774_p0010,G0774,v4_2,10,nonpv,0.0,16.997,v4_2,chips/nonpv/v4_2_G0774_p0010.png,,,1,True
v3c_G0774_p0057,G0774,v3c,57,nonpv,0.0,9.713,v3c,chips/nonpv/v3c_G0774_p0057.png,,,1,True
v4_2_G0775_p0076,G0775,v4_2,76,pv,0.8722,48.602,both,chips/pv/v4_2_G0775_p0076.png,,,1,True
v3c_G0775_p0015,G0775,v3c,15,pv,0.1506,112.036,v3c,chips/pv/v3c_G0775_p0015.png,,,1,True
v3c_G0775_p0016,G0775,v3c,16,pv,0.3007,93.525,v3c,chips/pv/v3c_G0775_p0016.png,,,1,True
v4_2_G0774_p0011,G0774,v4_2,11,nonpv,0.0,118.823,v4_2,chips/nonpv/v4_2_G0774_p0011.png,,g00095,2,True
v3c_G0774_p0058,G0774,v3c,58,nonpv,0.0,11.524,both,chips/nonpv/v3c_G0774_p0058.png,,,1,True
v4_2_G0775_p0077,G0775,v4_2,77,pv,0.9038,43.228,both,chips/pv/v4_2_G0775_p0077.png,,,1,True
v4_2_G0774_p0012,G0774,v4_2,12,nonpv,0.0,109.906,v4_2,chips/nonpv/v4_2_G0774_p0012.png,,,1,True
v3c_G0775_p0017,G0775,v3c,17,pv,0.817,10.947,both,chips/pv/v3c_G0775_p0017.png,,,1,True
v4_2_G0775_p0081,G0775,v4_2,81,pv,0.7821,76.643,both,chips/pv/v4_2_G0775_p0081.png,,,1,True
v3c_G0774_p0059,G0774,v3c,59,nonpv,0.0,191.147,both,chips/nonpv/v3c_G0774_p0059.png,,,1,True
v3c_G0775_p0018,G0775,v3c,18,pv,0.3256,92.072,both,chips/pv/v3c_G0775_p0018.png,,,1,True
v4_2_G0775_p0084,G0775,v4_2,84,pv,0.8866,146.619,both,chips/pv/v4_2_G0775_p0084.png,,,1,True
v3c_G0774_p0060,G0774,v3c,60,nonpv,0.0,4.836,both,chips/nonpv/v3c_G0774_p0060.png,,,1,True
v4_2_G0774_p0013,G0774,v4_2,13,nonpv,0.0,873.355,both,chips/nonpv/v4_2_G0774_p0013.png,,,1,True
v3c_G0774_p0071,G0774,v3c,71,nonpv,0.0,62.415,v3c,chips/nonpv/v3c_G0774_p0071.png,,,1,True
v3c_G0775_p0019,G0775,v3c,19,pv,0.3374,90.997,both,chips/pv/v3c_G0775_p0019.png,,,1,True
v4_2_G0774_p0014,G0774,v4_2,14,nonpv,0.0,24.003,both,chips/nonpv/v4_2_G0774_p0014.png,,,1,True
v4_2_G0775_p0085,G0775,v4_2,85,pv,0.2287,1316.084,both,chips/pv/v4_2_G0775_p0085.png,,,1,True
v4_2_G0774_p0015,G0774,v4_2,15,nonpv,0.0,21.117,both,chips/nonpv/v4_2_G0774_p0015.png,,,1,True
v4_2_G0775_p0086,G0775,v4_2,86,pv,0.1907,319.647,both,chips/pv/v4_2_G0775_p0086.png,,,1,True
v3c_G0775_p0020,G0775,v3c,20,pv,0.9591,6.548,both,chips/pv/v3c_G0775_p0020.png,,,1,True
v3c_G0774_p0073,G0774,v3c,73,nonpv,0.0039,7.643,v3c,chips/nonpv/v3c_G0774_p0073.png,,,1,True
v4_2_G0774_p0016,G0774,v4_2,16,nonpv,0.0,20.301,both,chips/nonpv/v4_2_G0774_p0016.png,,,1,True
v3c_G0775_p0021,G0775,v3c,21,pv,0.9629,6.886,both,chips/pv/v3c_G0775_p0021.png,,,1,True
v3c_G0774_p0080,G0774,v3c,80,nonpv,0.0,4.996,v3c,chips/nonpv/v3c_G0774_p0080.png,,,1,True
v4_2_G0775_p0090,G0775,v4_2,90,pv,0.6138,31.485,both,chips/pv/v4_2_G0775_p0090.png,,,1,True
v4_2_G0775_p0091,G0775,v4_2,91,pv,0.8483,56.403,both,chips/pv/v4_2_G0775_p0091.png,,,1,True
v4_2_G0774_p0017,G0774,v4_2,17,nonpv,0.0,85.643,v4_2,chips/nonpv/v4_2_G0774_p0017.png,,,1,True
v3c_G0774_p0081,G0774,v3c,81,nonpv,0.0,6.448,v3c,chips/nonpv/v3c_G0774_p0081.png,,,1,True
v3c_G0775_p0028,G0775,v3c,28,pv,0.9728,42.155,both,chips/pv/v3c_G0775_p0028.png,,,1,True
v3c_G0774_p0084,G0774,v3c,84,nonpv,0.0,3.881,v3c,chips/nonpv/v3c_G0774_p0084.png,,,1,True
v3c_G0775_p0029,G0775,v3c,29,pv,0.99,27.804,v3c,chips/pv/v3c_G0775_p0029.png,,,1,True
v4_2_G0775_p0092,G0775,v4_2,92,pv,0.9093,496.938,both,chips/pv/v4_2_G0775_p0092.png,,,1,True
v4_2_G0774_p0018,G0774,v4_2,18,nonpv,0.0,21.475,both,chips/nonpv/v4_2_G0774_p0018.png,,,1,True
v4_2_G0775_p0094,G0775,v4_2,94,pv,0.4964,165.705,both,chips/pv/v4_2_G0775_p0094.png,,,1,True
v4_2_G0774_p0019,G0774,v4_2,19,nonpv,0.0,27.048,both,chips/nonpv/v4_2_G0774_p0019.png,,,1,True
v3c_G0774_p0085,G0774,v3c,85,nonpv,0.0,4.14,v3c,chips/nonpv/v3c_G0774_p0085.png,,,1,True
v3c_G0775_p0031,G0775,v3c,31,pv,0.401,79.214,both,chips/pv/v3c_G0775_p0031.png,,,1,True
v4_2_G0775_p0095,G0775,v4_2,95,pv,0.2953,84.862,both,chips/pv/v4_2_G0775_p0095.png,,,1,True
v3c_G0774_p0086,G0774,v3c,86,nonpv,0.0,36.98,both,chips/nonpv/v3c_G0774_p0086.png,,,1,True
v4_2_G0774_p0020,G0774,v4_2,20,nonpv,0.0,22.351,both,chips/nonpv/v4_2_G0774_p0020.png,,,1,True
